t, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7, x, y
1486636470.092154, 103, -23, 42, 29, 415, 24, -146, 20, 786, 895
1486636470.096835, 108, -10, 29, 16, 264, 32, -132, 25, 786, 895
1486636470.0985787, -12, 29, 18, -14, 23, 17, -125, 0, 786, 895
1486636470.09976, -93, 21, 17, -18, 33, 8, -129, -5, 786, 895
1486636470.1006856, -6, -10, 28, 7, 28, 25, -133, 20, 786, 895
1486636470.1061933, 107, -24, 41, 22, 432, 29, -125, 27, 786, 895
1486636470.1068518, 100, -2, 25, 4, 234, 28, -117, 16, 786, 895
1486636470.1072261, -40, 30, 17, -25, 21, 28, -123, 13, 786, 895
1486636470.1211905, -91, 17, 10, -19, 56, 27, -125, -4, 786, 895
1486636470.1221607, 4, -6, 30, 9, 332, 30, -133, 14, 786, 895
1486636470.1238818, 117, -28, 33, 19, 419, 36, -125, 31, 786, 895
1486636470.1363223, 83, 4, 36, 8, 251, 38, -110, 22, 786, 895
1486636470.1369185, -55, 18, 8, -8, -39, 29, -112, 5, 786, 895
1486636470.137531, -79, 5, 11, -17, 110, 8, -129, -5, 786, 895
1486636470.1436095, 11, -19, 18, 6, 349, 35, -136, 10, 786, 895
1486636470.1438887, 133, -24, 38, 18, 375, 37, -125, 25, 786, 895
1486636470.1453397, 58, -5, 29, -2, 211, 28, -117, 16, 786, 895
1486636470.1586459, -61, 21, 13, -28, -16, 32, -114, -2, 786, 895
1486636470.1596236, -77, 11, -1, -16, 137, 24, -118, 7, 786, 895
1486636470.1615145, 36, -24, 34, 11, 323, 31, -106, 14, 786, 895
1486636470.1735961, 126, -20, 31, 13, 381, 40, -105, 32, 786, 895
1486636470.1746278, 52, 4, 21, -1, 132, 33, -113, 6, 786, 895
1486636470.1780832, -59, 36, 5, -25, -53, 23, -109, 5, 786, 895
1486636470.1811886, -54, 7, 17, 2, 136, 21, -116, 2, 786, 895
1486636470.1821468, 56, -25, 39, 22, 347, 30, -118, 26, 786, 895
1486636470.1837165, 132, -34, 37, 24, 364, 31, -117, 31, 786, 895
1486636470.1962056, 36, 1, 25, -6, 92, 28, -105, 19, 786, 895
1486636470.1971474, -78, 24, 10, -17, -9, 25, -109, 8, 786, 895
1486636470.19992, -47, 0, 19, -16, 157, 24, -118, 7, 786, 895
1486636470.2113948, 70, -27, 35, 13, 371, 30, -121, 26, 786, 895
1486636470.2118561, 120, -15, 34, 8, 346, 32, -112, 33, 786, 895
1486636470.2125058, 22, 13, 15, -13, 72, 28, -106, 17, 786, 895
1486636470.2185705, -91, 25, 9, -26, 12, 19, -112, 8, 786, 895
1486636470.2195048, -34, 3, 15, -5, 162, 22, -124, 9, 786, 895
1486636470.2201726, 85, -30, 41, 17, 429, 30, -115, 34, 786, 895
1486636470.2243009, 132, -34, 37, 24, 364, 31, -117, 31, 786, 895
1486636470.234204, 8, 16, 22, -18, 36, 29, -103, 23, 786, 895
1486636470.2345886, -91, 21, 10, -11, 23, 20, -112, 15, 786, 895
1486636470.2416885, -26, 0, 19, -16, 157, 26, -120, 14, 786, 895
1486636470.2486467, 83, -28, 28, 16, 438, 31, -117, 40, 786, 895
1486636470.249626, 106, -17, 24, 9, 268, 29, -111, 40, 786, 895
1486636470.2528667, 5, 23, 23, -13, 72, 28, -106, 17, 786, 895
1486636470.2561684, -102, 17, 13, -17, 46, 32, -97, 17, 786, 895
1486636470.2571747, -11, -3, 21, 0, 276, 32, -109, 24, 786, 895
1486636470.2575321, 95, -22, 39, 22, 426, 30, -115, 34, 786, 895
1486636470.2721744, 101, -9, 33, 12, 235, 35, -104, 27, 786, 895
1486636470.274369, -17, 24, 18, -13, 4, 25, -102, 9, 786, 895
1486636470.2744367, -95, 18, 6, -21, 60, 20, -112, 15, 786, 895
1486636470.2866197, 4, 0, 17, 7, 272, 27, -120, 11, 786, 895
1486636470.290941, 110, -29, 48, 26, 415, 34, -116, 24, 786, 895
1486636470.2910101, 99, -1, 43, 5, 234, 34, -111, 40, 786, 895
1486636470.2947037, -38, 30, 18, -24, 3, 29, -97, 2, 786, 895
1486636470.2961192, -87, 15, 8, -15, 62, 25, -109, 0, 786, 895
1486636470.2961872, 8, -15, 29, 12, 308, 31, -114, 13, 786, 895
1486636470.308611, 128, -23, 43, 29, 354, 29, -115, 21, 786, 895
1486636470.309334, 77, 1, 27, 7, 215, 33, -102, 15, 786, 895
1486636470.3116882, -52, 19, 14, -15, 233, 25, -102, 9, 786, 895
1486636470.3236465, -77, 6, 18, -9, 86, 24, -109, 2, 786, 895
1486636470.3246512, 25, -23, 23, 13, 335, 23, -121, 15, 786, 895
1486636470.3260007, 133, -22, 47, 14, 389, 34, -116, 24, 786, 895
1486636470.331124, 45, 2, 29, -1, 199, 35, -91, 25, 786, 895
1486636470.3321517, -66, 22, 17, -26, -20, 29, -96, 5, 786, 895
1486636470.3338034, -78, 7, 21, -10, 130, 29, -105, 0, 786, 895
1486636470.3464386, 39, -23, 33, 12, 358, 25, -113, 20, 786, 895
1486636470.3473077, 131, -18, 35, 8, 371, 38, -106, 26, 786, 895
1486636470.3482223, 46, 6, 25, -6, 113, 28, -101, 16, 786, 895
1486636470.3611953, -73, 22, 6, -25, -21, 26, -101, 0, 786, 895
1486636470.3621259, -61, 7, 15, -7, 161, 27, -106, 8, 786, 895
1486636470.364668, 58, -17, 36, 10, 379, 23, -121, 15, 786, 895
1486636470.3688333, 120, -26, 25, 15, 351, 28, -103, 21, 786, 895
1486636470.3691044, 38, 3, 26, -1, 95, 21, -100, 13, 786, 895
1486636470.369486, -79, 30, 9, -22, -3, 29, -96, 5, 786, 895
1486636470.3835433, -53, 4, 20, -5, 190, 32, -102, 12, 786, 895
1486636470.3839276, 81, -27, 36, 23, 419, 29, -112, 22, 786, 895
1486636470.3848, 116, -28, 35, 18, 331, 29, -107, 26, 786, 895
1486636470.3985858, 24, 15, 11, -10, 51, 29, -96, 2, 786, 895
1486636470.3989663, -84, 35, 13, -15, 15, 23, -102, -6, 786, 895
1486636470.3997083, -25, 3, 20, 2, 189, 22, -116, 1, 786, 895
1486636470.4135783, 90, -28, 37, 27, 429, 28, -111, 12, 786, 895
1486636470.4210274, 113, -8, 19, 13, 289, 30, -105, 11, 786, 895
1486636470.4214246, 13, 14, 17, -20, 31, 27, -99, -4, 786, 895
1486636470.4220004, -82, 22, 3, -26, 3, 21, -106, -15, 786, 895
1486636470.4229302, -17, -14, 7, -6, 234, 17, -119, -10, 786, 895
1486636470.4286919, 98, -33, 28, 16, 414, 28, -110, 7, 786, 895
1486636470.4362018, 101, -16, 37, 4, 252, 29, -100, 10, 786, 895
1486636470.4368203, -20, 24, 25, -16, 5, 29, -92, -2, 786, 895
1486636470.437134, -89, 22, 17, -16, 63, 28, -103, -9, 786, 895
1486636470.443532, 3, 2, 24, 4, 282, 27, -108, 1, 786, 895
1486636470.4438994, 112, -23, 44, 12, 433, 36, -108, 9, 786, 895
1486636470.4445348, 87, -5, 28, 8, 246, 31, -106, 3, 786, 895
1486636470.445292, 13, 14, 17, -20, 31, 27, -99, -4, 786, 895
1486636470.4586685, 12, -10, 26, 11, 310, 30, -111, -1, 786, 895
1486636470.4735837, 114, -33, 32, 36, 402, 30, -112, 2, 786, 895
1486636470.4739943, 80, 4, 24, 0, 238, 26, -102, -3, 786, 895
1486636470.4746659, -47, 33, 7, -19, -29, 19, -100, -21, 786, 895
1486636470.4754303, -20, 24, 25, -16, 5, 29, -92, -2, 786, 895
1486636470.4810739, 9, -29, 23, 10, 327, 30, -106, -3, 786, 895
1486636470.4814546, 128, -24, 41, 20, 400, 30, -103, 12, 786, 895
1486636470.4823618, 63, -247, 44, 12, 433, 36, -108, 9, 786, 895
1486636470.4961116, -58, 22, 1, -20, -50, 25, -90, -10, 786, 895
1486636470.4964862, -74, 18, 20, -5, 149, 21, -103, -12, 786, 895
1486636470.4972928, 42, -15, 25, 11, 310, 30, -111, -1, 786, 895
1486636470.5110211, 131, -19, 37, 14, 360, 31, -93, 15, 786, 895
1486636470.5114124, 47, 9, 34, -7, 154, 31, -83, 7, 786, 895
1486636470.5121, -74, 25, 12, -17, -29, 19, -100, -21, 786, 895
1486636470.5185773, -65, 14, 5, -11, 131, 25, -98, -3, 786, 895
1486636470.5189402, 60, -20, 33, 9, 368, 31, -103, 15, 786, 895
1486636470.5198328, 123, -23, 42, 22, 351, 32, -103, 12, 786, 895
1486636470.533465, 33, 1, 19, -10, 87, 26, -92, -9, 786, 895
1486636470.533859, -74, 27, -7, -29, -15, 28, -88, -12, 786, 895
1486636470.534815, -55, 5, 19, -16, 158, 27, -96, -8, 786, 895
1486636470.5486538, 82, -26, 33, 21, 378, 33, -100, 8, 786, 895
1486636470.549039, 118, -22, 36, 15, 340, 34, -92, 17, 786, 895
1486636470.5498261, 36, 13, 17, -5, 65, 34, -83, 7, 786, 895
1486636470.5561213, -74, 25, 17, -21, 3, 32, -88, -8, 786, 895
1486636470.5564747, -31, -3, 22, -10, 165, 35, -94, -3, 786, 895
1486636470.5571783, 89, -26, 30, 7, 418, 38, -101, 15, 786, 895
1486636470.5710998, 113, -10, 26, 15, 306, 33, -95, 5, 786, 895
1486636470.5714526, 14, 15, 22, -16, 27, 32, -85, -5, 786, 895
1486636470.5722897, -89, 18, 0, -20, 5, 30, -94, -12, 786, 895
1486636470.5860257, -18, -11, 24, -3, 222, 29, -104, -11, 786, 895
1486636470.586422, 97, -18, 26, 19, 401, 29, -107, 2, 786, 895
1486636470.5870957, 105, -11, 33, 8, 230, 31, -94, -3, 786, 895
1486636470.5935946, -8, 20, 24, -13, 16, 27, -84, -11, 786, 895
1486636470.5939376, -98, 31, 12, -15, 34, 28, -94, -14, 786, 895
1486636470.5946271, -11, -5, 21, -1, 257, 25, -106, -5, 786, 895
1486636470.6086109, 103, -31, 31, 17, 400, 28, -105, 10, 786, 895
1486636470.6091373, 86, -6, 22, 6, 213, 29, -90, 10, 786, 895
1486636470.6097133, -43, 22, 10, -10, 6, 27, -87, -4, 786, 895
1486636470.6236334, -99, 19, 10, -13, 62, 28, -92, -6, 786, 895
1486636470.6240296, 2, -1, 26, 9, 295, 35, -92, 15, 786, 895
1486636470.6247404, 121, -27, 39, 25, 414, 29, -107, 2, 786, 895
1486636470.631116, 87, -4, 29, -1, 217, 28, -84, 2, 786, 895
1486636470.6315126, -55, 23, 22, -11, -34, 25, -80, -16, 786, 895
1486636470.6322198, -72, 19, 14, -15, 68, 26, -94, -14, 786, 895
1486636470.6460626, 17, -11, 21, 17, 341, 29, -101, -5, 1093, 996
1486636470.6464543, 130, -21, 41, 30, 364, 31, -90, 8, 1093, 996
1486636470.6471798, 71, 9, 28, 9, 186, 29, -75, -2, 1093, 996
1486636470.6610591, -53, 22, 11, -19, -68, 24, -81, -17, 1093, 996
1486636470.6614077, -87, -1, 13, -13, 78, 23, -87, -16, 1093, 996
1486636470.6621037, 23, -17, 22, 1, 326, 31, -91, 2, 1093, 996
1486636470.6685274, 131, -25, 41, 15, 380, 30, -92, 3, 1093, 996
1486636470.6688907, 52, 1, 21, 7, 138, 31, -78, -6, 1093, 996
1486636470.669752, -67, 26, 8, -33, -45, 23, -82, -23, 1093, 996
1486636470.68356, -73, 13, 12, -18, 104, 23, -95, -20, 1093, 996
1486636470.6839445, 56, -25, 34, 5, 343, 29, -95, 3, 1093, 996
1486636470.6847253, 136, -24, 31, 13, 317, 31, -90, 8, 1093, 996
1486636470.6985643, 33, 0, 29, -5, 94, 26, -74, 0, 1093, 996
1486636470.698947, -70, 26, 11, -31, -67, 26, -75, -8, 1093, 996
1486636470.6998103, -65, -4, 22, -17, 145, 30, -84, -3, 1093, 996
1486636470.7060552, 71, -27, 40, 17, 351, 37, -87, 13, 1093, 996
1486636470.7064652, 116, -21, 34, 7, 320, 37, -82, 14, 1093, 996
1486636470.7072098, 31, 7, 8, -9, 52, 31, -80, 3, 1093, 996
1486636470.7210512, -78, 23, 16, -14, -34, 34, -78, -7, 1093, 996
1486636470.7215066, -49, 3, 20, 4, 168, 37, -90, -1, 1093, 996
1486636470.722116, 80, -23, 42, 12, 407, 42, -77, 18, 1093, 996
1486636470.736118, 117, -13, 31, 14, 284, 43, -68, 18, 1093, 996
1486636470.7367449, 19, 26, 38, -16, 3, 39, -61, 7, 1093, 996
1486636470.7369268, -91, 26, 1, -11, -13, 42, -61, 0, 1093, 996
1486636470.738161, -32, -9, 22, -17, 145, 30, -84, -3, 1093, 996
1486636470.7436383, 90, -21, 38, 21, 386, 37, -75, 19, 1093, 996
1486636470.7440271, 107, -10, 37, 4, 216, 32, -67, 16, 1093, 996
1486636470.74463, 3, 24, 16, -9, 52, 31, -80, 3, 1093, 996
1486636470.7586732, -111, 18, 15, -7, 10, 32, -67, -5, 1093, 996
1486636470.7590613, -23, -4, 23, 3, 206, 40, -75, 8, 1093, 996
1486636470.7599316, 98, -29, 27, 15, 407, 42, -77, 18, 1093, 996
1486636470.7736316, 96, -7, 35, 13, 221, 34, -68, 9, 1093, 996
1486636470.7740161, -22, 27, 14, -21, 0, 37, -60, -1, 1093, 996
1486636470.7752242, -101, 18, 3, -15, 24, 42, -61, 0, 1093, 996
1486636470.7810986, -7, -5, 24, -2, 257, 43, -68, 11, 1093, 996
1486636470.7814546, 108, -31, 33, 26, 389, 47, -69, 23, 1093, 996
1486636470.7823403, 88, -6, 26, 5, 219, 47, -54, 16, 1093, 996
1486636470.7960737, -50, 22, 11, -12, -38, 43, -55, 3, 1093, 996
1486636470.796448, -85, 20, 20, -13, 32, 34, -67, -6, 1093, 996
1486636470.7974758, 0, -8, 16, 13, 300, 38, -68, 11, 1093, 996
1486636470.8110318, 121, -27, 31, 17, 371, 46, -64, 18, 1093, 996
1486636470.8114266, 71, 3, 31, 2, 214, 42, -61, 12, 1093, 996
1486636470.812345, -52, 21, 19, -21, -41, 31, -59, -11, 1093, 996
1486636470.8185124, -89, -3, 10, -13, 85, 34, -70, -11, 1093, 996
1486636470.8188741, 10, -20, 27, 4, 319, 33, -79, -2, 1093, 996
1486636470.8200614, 121, -30, 28, 14, 359, 35, -79, 2, 1093, 996
1486636470.833649, 53, 4, 25, 9, 147, 36, -65, -5, 1093, 996
1486636470.834048, -70, 12, 4, -18, -63, 34, -66, -19, 1093, 996
1486636470.8349059, -73, 6, 5, -11, 101, 40, -70, -14, 1093, 996
1486636470.848618, 39, -31, 34, 20, 346, 47, -68, 6, 1093, 996
1486636470.8490252, 134, -22, 37, 26, 313, 48, -56, 20, 1093, 996
1486636470.8499415, 41, 5, 27, 3, 110, 42, -61, 12, 1093, 996
1486636470.8561535, -71, 27, 5, -29, -61, 35, -48, -6, 1093, 996
1486636470.856538, -68, -8, 12, -10, 116, 38, -66, -14, 1093, 996
1486636470.857394, 57, -32, 31, 17, 348, 40, -79, -2, 1093, 996
1486636470.871032, 118, -26, 42, 18, 347, 63, -41, 33, 1093, 996
1486636470.871427, 22, 5, 13, -12, 62, 81, -21, 30, 1093, 996
1486636470.8721662, -89, 24, 9, -38, -21, 85, -19, -19, 1093, 996
1486636470.8862772, -45, 2, 25, -2, 157, 95, -25, 33, 1093, 996
1486636470.8866987, 70, -30, 29, 7, 436, 111, -14, 63, 1093, 996
1486636470.8874264, 114, -20, 33, 14, 333, 129, 5, 76, 1093, 996
1486636470.8935816, 25, 8, 29, -6, 86, 128, 18, 62, 1093, 996
1486636470.8939338, -84, 24, -3, -13, 33, 130, 15, 52, 1093, 996
1486636470.8947427, -38, -3, 28, -5, 240, 133, 1, 59, 1093, 996
1486636470.9085839, 80, -27, 37, 19, 452, 130, 3, 73, 1093, 996
1486636470.9088135, 108, -19, 44, 11, 333, 131, 17, 78, 1093, 996
1486636470.9099827, 0, 20, 10, -13, 97, 132, 17, 30, 1093, 996
1486636470.9235919, -105, 25, 8, -16, 80, 119, 6, 51, 1093, 996
1486636470.923991, -15, -6, 25, -1, 276, 132, 4, 67, 1093, 996
1486636470.9249191, 92, -22, 38, 23, 450, 131, 7, 81, 1093, 996
1486636470.9314914, 91, -13, 34, 14, 291, 134, 12, 78, 1093, 996
1486636470.931558, -16, 18, 19, -9, 48, 130, 16, 56, 1093, 996
1486636470.9324155, -94, 19, 8, -16, 62, 124, 7, 52, 1093, 996
1486636470.9463573, 0, -7, 23, 1, 293, 129, -1, 60, 1093, 996
1486636470.9467232, 106, -33, 38, 21, 463, 134, 5, 79, 1093, 996
1486636470.9473948, 92, -10, 32, 5, 263, 122, 8, 62, 1093, 996
1486636470.948232, 0, 20, 10, -13, 97, 132, 17, 55, 1093, 996
1486636470.9611814, -84, 7, 4, -15, 85, 114, 8, 45, 1093, 996
1486636470.9615872, -3, -27, 19, 4, 339, 116, -4, 49, 1093, 996
1486636470.9624453, 116, -22, 38, 23, 450, 131, 7, 81, 1093, 996
1486636470.968542, 62, 0, 34, 3, 229, 123, 13, 53, 1093, 996
1486636470.9688303, -51, 25, 12, -21, -18, 118, 11, 39, 1093, 996
1486636470.9700994, -77, 3, 8, -16, 62, 124, 7, 52, 1093, 996
1486636470.9835334, 11, -12, 34, 6, 356, 123, -5, 56, 1093, 996
1486636470.9839823, 125, -29, 35, 15, 425, 128, 1, 66, 1093, 996
1486636470.984701, 56, 1, 18, 5, 263, 122, 8, 62, 1093, 996
1486636470.9985206, -72, 11, 12, -22, 14, 122, 8, 45, 1093, 996
1486636470.9989228, -74, 14, 3, -9, 160, 120, -3, 45, 1093, 996
1486636470.9998245, 40, -17, 34, 16, 339, 116, -4, 49, 1093, 996
1486636471.0135448, 125, -29, 31, 23, 390, 125, -3, 63, 1093, 996
1486636471.0139441, 46, 8, 33, 8, 192, 125, 11, 57, 1093, 996
1486636471.0145903, -68, 31, 7, -21, 9, 118, 11, 39, 1093, 996
1486636471.0210624, -66, 6, 13, 0, 173, 121, -3, 47, 1093, 996
1486636471.0214684, 60, -21, 25, 20, 392, 128, -2, 66, 1093, 996
1486636471.0222285, 119, -22, 27, 15, 401, 128, 3, 66, 1093, 996
1486636471.0360503, 37, 9, 23, -1, 136, 125, 8, 56, 1093, 996
1486636471.0366206, -77, 23, 14, -30, 13, 120, 8, 47, 1093, 996
1486636471.0374517, -53, 2, 11, -9, 179, 120, -3, 45, 1093, 996
1486636471.043714, 68, -33, 19, 15, 427, 123, 1, 70, 1093, 996
1486636471.0440435, 117, -14, 20, 14, 356, 129, 14, 68, 1093, 996
1486636471.0449426, 26, 14, 30, -9, 75, 126, 11, 57, 1093, 996
1486636471.058535, -94, 21, 12, -22, 12, 119, 15, 46, 1093, 996
1486636471.0589237, -43, -6, 11, -8, 205, 120, 6, 49, 1093, 996
1486636471.0601392, 89, -19, 32, 24, 437, 123, -250, 66, 1093, 996
1486636471.073692, 112, -13, 35, 20, 328, 124, 15, 68, 1093, 996
1486636471.074127, 11, 13, 9, -11, 72, 123, 20, 53, 1093, 996
1486636471.0747454, -98, 19, -2, -15, 45, 115, 9, 39, 1093, 996
1486636471.0811133, -36, -4, 11, -4, 244, 124, -4, 50, 1093, 996
1486636471.0814764, 102, -21, 38, 24, 458, 123, -4, 61, 1093, 996
1486636471.0824382, 116, -6, 27, 18, 289, 115, 4, 62, 1093, 996
1486636471.096117, -7, 18, 12, -11, 76, 116, 12, 47, 1093, 996
1486636471.0965018, -100, 22, -1, -17, 56, 119, 9, 45, 1093, 996
1486636471.0974994, -9, -12, 25, 0, 34, 120, 6, 49, 1093, 996
1486636471.1110005, 107, -28, 41, 23, 448, 118, 1, 62, 1093, 996
1486636471.1114097, 94, -3, 36, 1, 263, 123, 15, 59, 1093, 996
1486636471.1124268, -27, 29, 6, -16, 46, 112, 20, 53, 1093, 996
1486636471.118703, -96, 18, 20, -15, 76, 110, 11, 40, 1093, 996
1486636471.1193545, -3, -7, 15, 3, 316, 111, -6, 50, 1093, 996
1486636471.119696, 103, -31, 28, 21, 467, 118, -4, 61, 1093, 996
1486636471.1335833, 89, -9, 18, 4, 237, 114, 5, 48, 1093, 996
1486636471.1412754, -44, 21, 15, -19, -12, 105, 12, 32, 1093, 996
1486636471.14166, -70, 24, 9, -10, 119, 108, -3, 45, 1093, 996
1486636471.1485984, 7, -11, 35, 16, 387, 111, -12, 44, 1093, 996
1486636471.1488304, 119, -23, 29, 10, 407, 110, 1, 64, 1093, 996
1486636471.1499972, 66, -3, 33, 9, 224, 116, 16, 58, 1093, 996
1486636471.1561244, -51, 17, 13, -19, 13, 112, 18, 40, 1093, 996
1486636471.156505, -73, 12, 6, -19, 154, 110, 5, 38, 1093, 996
1486636471.1573067, 22, -22, 30, 14, 373, 107, -3, 54, 1093, 996
1486636471.1709583, 138, -24, 38, 20, 397, 110, 15, 62, 1093, 996
1486636471.1713557, 56, 5, 20, -2, 187, 112, 20, 52, 1093, 996
1486636471.172408, -63, 22, 8, -26, -233, 105, 12, 32, 1093, 996
1486636471.1861205, -71, 14, 13, -7, 157, 109, 7, 35, 1093, 996
1486636471.1865, 44, -22, 31, 13, 382, 108, -2, 49, 1093, 996
1486636471.187451, 133, -20, 38, 25, 384, 113, 7, 57, 1093, 996
1486636471.1935754, 50, 11, 29, 0, 174, 112, 14, 37, 1093, 996
1486636471.1939428, -82, 22, 8, -24, 6, 99, 8, 30, 1093, 996
1486636471.1947334, -59, 0, 6, -4, 158, 105, 8, 43, 1093, 996
1486636471.208551, 64, -34, 19, 15, 408, 111, 4, 63, 1093, 996
1486636471.2089188, 125, -17, 32, 9, 379, 111, 8, 54, 1093, 996
1486636471.2097864, 33, 9, 11, -12, 85, 108, 18, 42, 1093, 996
1486636471.210535, -78, 22, 8, -26, 23, 107, 16, 31, 1093, 996
1486636471.2236538, -42, -7, 14, -8, 210, 101, 4, 40, 1093, 996
1486636471.224038, 81, -28, 20, 12, 435, 113, 3, 62, 1093, 996
1486636471.224978, 117, -12, 27, 25, 384, 113, 7, 57, 1093, 996
1486636471.2310975, 28, 23, 14, -14, 94, 107, 18, 43, 1093, 996
1486636471.2314906, -95, 22, 11, -27, 54, 107, 19, 40, 1093, 996
1486636471.2324538, -35, 0, 22, -5, 158, 105, 8, 43, 1093, 996
1486636471.2460933, 92, -18, 34, 14, 436, 107, -1, 58, 1093, 996
1486636471.2464328, 111, -11, 30, 5, 296, 108, 15, 56, 1093, 996
1486636471.2472582, -1, 17, 11, -27, 85, 108, 18, 42, 1093, 996
1486636471.2610805, -100, 20, 5, -18, 56, 106, 20, 38, 1093, 996
1486636471.2614195, -20, -13, 23, -11, 251, 105, 12, 52, 1093, 996
1486636471.2622845, 91, -26, 33, 24, 435, 113, 3, 62, 1093, 996
1486636471.2686903, 95, -10, 29, -5, 290, 107, 18, 64, 1093, 996
1486636471.2689118, -29, 22, 11, -18, 33, 106, 22, 36, 1093, 996
1486636471.2699502, -94, 23, 15, -16, 57, 100, 19, 40, 1093, 996
1486636471.2838001, 2, 0, 21, 9, 306, 98, -3, 41, 1093, 996
1486636471.2842486, 107, -22, 44, 18, 433, 104, 11, 59, 1093, 996
1486636471.2849436, 79, -7, 20, 0, 252, 107, 23, 56, 1093, 996
1486636471.2986374, -39, 20, 11, -24, -12, 106, 31, 47, 1093, 996
1486636471.2990143, -93, 6, 1, -20, 99, 97, 15, 43, 1093, 996
1486636471.2999148, 8, -10, 15, 9, 350, 97, 2, 55, 1093, 996
1486636471.3061502, 119, -32, 35, 20, 416, 97, 8, 56, 1093, 996
1486636471.3065329, 76, 2, 28, 12, 211, 93, 18, 42, 1093, 996
1486636471.3074737, -53, 15, 12, -10, 17, 106, 22, 36, 1093, 996
1486636471.3211274, -78, 8, 4, -13, 103, 93, 17, 36, 1093, 996
1486636471.3214557, 19, -16, 23, 9, 355, 94, 5, 48, 1093, 996
1486636471.322472, 122, -26, 29, 14, 398, 102, 10, 59, 1093, 996
1486636471.3360999, 54, -1, 23, 9, 210, 104, 23, 41, 1093, 996
1486636471.3364336, -69, 21, 1, -17, -11, 91, 20, 28, 1093, 996
1486636471.33745, -74, 11, 11, -12, 136, 97, 5, 23, 1093, 996
1486636471.3437119, 40, -19, 28, 10, 362, 100, 5, 47, 1093, 996
1486636471.3442104, 130, -26, 41, 20, 379, 106, 14, 58, 1093, 996
1486636471.3449228, 41, 10, 21, -6, 149, 101, 18, 42, 1093, 996
1486636471.3587017, -62, 34, 18, -22, -5, 93, 8, 31, 1093, 996
1486636471.359057, -59, 3, 16, -4, 165, 93, -2, 36, 1093, 996
1486636471.3599126, 61, -29, 29, 17, 402, 104, -1, 48, 1093, 996
1486636471.3736105, 113, -19, 36, 15, 368, 106, 11, 54, 1093, 996
1486636471.373936, 36, 14, 27, -3, 107, 100, 18, 37, 1093, 996
1486636471.3750641, -82, 29, 11, -16, -13, 91, 9, 23, 1093, 996
1486636471.3811622, -49, 3, 20, -1, 205, 96, 3, 32, 1093, 996
1486636471.3813834, 81, -14, 39, 20, 415, 94, -1, 45, 1093, 996
1486636471.382481, 124, -23, 32, 10, 321, 106, 14, 58, 1093, 996
1486636471.3960588, 25, 5, 17, -5, 46, 95, 12, 26, 1093, 996
1486636471.3964324, -93, 23, -2, -27, 17, 90, 7, 19, 1093, 996
1486636471.3978088, -39, -8, 12, -10, 182, 89, -4, 36, 1093, 996
1486636471.4110327, 90, -28, 25, 17, 415, 94, -6, 39, 1093, 996
1486636471.4114907, 108, -19, 19, 12, 291, 101, 7, 38, 1093, 996
1486636471.4186287, -5, 15, 16, -11, 58, 87, 6, 37, 1093, 996
1486636471.4190383, -109, 20, 6, -15, 30, 89, 3, 16, 1093, 996
1486636471.420066, -21, -6, 10, 6, 222, 93, 4, 33, 1093, 996
1486636471.4203784, 100, -27, 27, 28, 445, 95, -250, 45, 1093, 996
1486636471.433589, 97, -7, 23, 9, 259, 99, 16, 43, 1093, 996
1486636471.4340115, -6, 28, 11, -17, 14, 88, 16, 25, 1093, 996
1486636471.4349737, -80, 21, 13, -13, 46, 95, 7, 19, 1093, 996
1486636471.4486709, -4, -6, 22, 7, 284, 96, 10, 36, 1093, 996
1486636471.4488976, 100, -18, 27, 25, 426, 96, 7, 44, 1093, 996
1486636471.4500725, 88, -8, 26, 6, 255, 94, 11, 39, 1093, 996
1486636471.4561226, -31, 30, 10, -11, 34, 93, -4038, -95, 1093, 996
1486636471.456487, -3, -15, 14, 7, 325, 90, 4, 39, 1093, 996
